date,race_name,race_number,venue_name,start_time,course_info,race_details,entries
C25組,4,202448112004,名古屋,16:15,ダ1500m,,"[{'horse_number': '1', 'horse_name': 'ポラライズ', 'sex_age': '牡3', 'weight': '56.0', 'jockey_name': '大畑雅章', 'trainer_name': '今津勝之', 'odds': '17.2', 'popularity': '4'}, {'horse_number': '2', 'horse_name': 'シーグリント', 'sex_age': '牝3', 'weight': '54.0', 'jockey_name': '細川智史', 'trainer_name': '坂口義幸', 'odds': '22.3', 'popularity': '8'}, {'horse_number': '3', 'horse_name': 'マルボルド', 'sex_age': '牝3', 'weight': '54.0', 'jockey_name': '加藤誓二', 'trainer_name': '藤ヶ崎一', 'odds': '20.8', 'popularity': '7'}, {'horse_number': '4', 'horse_name': 'アースウォーリア', 'sex_age': '牝3', 'weight': '54.0', 'jockey_name': '友森翔太', 'trainer_name': '安部幸夫', 'odds': '106.5', 'popularity': '11'}, {'horse_number': '5', 'horse_name': 'ビクトリーフォース', 'sex_age': '牡3', 'weight': '54.0', 'jockey_name': '宮下瞳', 'trainer_name': '原口次夫', 'odds': '17.9', 'popularity': '5'}, {'horse_number': '6', 'horse_name': 'グランドフューチャ', 'sex_age': '牡3', 'weight': '56.0', 'jockey_name': '塚本征吾', 'trainer_name': '井手上慎', 'odds': '18.5', 'popularity': '6'}, {'horse_number': '7', 'horse_name': 'マルモリトマホーク', 'sex_age': '牡3', 'weight': '55.0', 'jockey_name': '望月洵輝', 'trainer_name': '竹下太', 'odds': '80.2', 'popularity': '10'}, {'horse_number': '8', 'horse_name': 'タマモルピナス', 'sex_age': '牝3', 'weight': '54.0', 'jockey_name': '加藤聡一', 'trainer_name': '原口次夫', 'odds': '14.3', 'popularity': '3'}, {'horse_number': '9', 'horse_name': 'スマートレパード', 'sex_age': '牡3', 'weight': '56.0', 'jockey_name': '村上弘樹', 'trainer_name': '瀬戸口悟', 'odds': '7.9', 'popularity': '2'}, {'horse_number': '10', 'horse_name': 'フッカツノコロアイ', 'sex_age': '牝3', 'weight': '54.0', 'jockey_name': '今井貴大', 'trainer_name': '植松則幸', 'odds': '33.0', 'popularity': '9'}, {'horse_number': '11', 'horse_name': 'パルパルマジック', 'sex_age': '牝8', 'weight': '54.0', 'jockey_name': '大原浩司', 'trainer_name': '錦見勇夫', 'odds': '246.8', 'popularity': '12'}, {'horse_number': '12', 'horse_name': 'ダイノハイド', 'sex_age': '牝3', 'weight': '54.0', 'jockey_name': '大畑慧悟', 'trainer_name': '竹下太', 'odds': '1.4', 'popularity': '1'}]"
2歳2組,5,202448112005,名古屋,16:50,ダ1500m,,"[{'horse_number': '1', 'horse_name': 'タミーノーラ', 'sex_age': '牡2', 'weight': '55.0', 'jockey_name': '加藤聡一', 'trainer_name': '藤ヶ崎一', 'odds': '22.9', 'popularity': '7'}, {'horse_number': '2', 'horse_name': 'ダイセンボルト', 'sex_age': '牡2', 'weight': '55.0', 'jockey_name': '大畑雅章', 'trainer_name': '今津博之', 'odds': '22.3', 'popularity': '6'}, {'horse_number': '3', 'horse_name': 'アイタロオ', 'sex_age': '牡2', 'weight': '55.0', 'jockey_name': '筒井勇介', 'trainer_name': '原口次夫', 'odds': '76.2', 'popularity': '9'}, {'horse_number': '4', 'horse_name': 'カワテンマックス', 'sex_age': '牡2', 'weight': '55.0', 'jockey_name': '丸野勝虎', 'trainer_name': '角田輝也', 'odds': '1.6', 'popularity': '1'}, {'horse_number': '5', 'horse_name': 'アマノカグヤマ', 'sex_age': '牝2', 'weight': '54.0', 'jockey_name': '加藤利征', 'trainer_name': '伊藤勝己', 'odds': '76.3', 'popularity': '10'}, {'horse_number': '6', 'horse_name': 'カムイノウタゲ', 'sex_age': '牡2', 'weight': '55.0', 'jockey_name': '大畑慧悟', 'trainer_name': '竹下太', 'odds': '12.9', 'popularity': '4'}, {'horse_number': '7', 'horse_name': 'スイッチブレード', 'sex_age': '牡2', 'weight': '55.0', 'jockey_name': '今井貴大', 'trainer_name': '川西毅', 'odds': '3.5', 'popularity': '2'}, {'horse_number': '8', 'horse_name': 'エイシンラージヒル', 'sex_age': '牝2', 'weight': '53.0', 'jockey_name': '望月洵輝', 'trainer_name': '竹下直人', 'odds': '22.2', 'popularity': '5'}, {'horse_number': '9', 'horse_name': 'アークショコラ', 'sex_age': '牝2', 'weight': '54.0', 'jockey_name': '友森翔太', 'trainer_name': '塚田隆男', 'odds': '55.7', 'popularity': '8'}, {'horse_number': '10', 'horse_name': 'サンヨウドラゴン', 'sex_age': '牡2', 'weight': '53.0', 'jockey_name': '木之前葵', 'trainer_name': '今津勝之', 'odds': '11.5', 'popularity': '3'}]"
C24組,6,202448112006,名古屋,17:25,ダ1500m,,"[{'horse_number': '1', 'horse_name': 'アイファーニケ', 'sex_age': '牝4', 'weight': '54.0', 'jockey_name': '横井将人', 'trainer_name': '倉地学', 'odds': '73.7', 'popularity': '10'}, {'horse_number': '2', 'horse_name': 'アルヒルム', 'sex_age': '牡3', 'weight': '56.0', 'jockey_name': '山田祥雄', 'trainer_name': '宇都英樹', 'odds': '7.3', 'popularity': '4'}, {'horse_number': '3', 'horse_name': 'サイコロチャン', 'sex_age': '牝3', 'weight': '53.0', 'jockey_name': '望月洵輝', 'trainer_name': '井上哲', 'odds': '14.5', 'popularity': '7'}, {'horse_number': '4', 'horse_name': 'カイブルーノ', 'sex_age': '牡3', 'weight': '56.0', 'jockey_name': '尾崎章生', 'trainer_name': '本名信行', 'odds': '138.7', 'popularity': '12'}, {'horse_number': '5', 'horse_name': 'フィッツロイ', 'sex_age': '牡3', 'weight': '56.0', 'jockey_name': '細川智史', 'trainer_name': '迫田清美', 'odds': '18.3', 'popularity': '8'}, {'horse_number': '6', 'horse_name': 'ミランダアスール', 'sex_age': '牝3', 'weight': '54.0', 'jockey_name': '丹羽克輝', 'trainer_name': '竹下直人', 'odds': '11.1', 'popularity': '6'}, {'horse_number': '7', 'horse_name': 'ヴィーナスウインズ', 'sex_age': '牝3', 'weight': '54.0', 'jockey_name': '友森翔太', 'trainer_name': '植松則幸', 'odds': '26.0', 'popularity': '9'}, {'horse_number': '8', 'horse_name': 'サンライズブラスト', 'sex_age': '牡4', 'weight': '56.0', 'jockey_name': '筒井勇介', 'trainer_name': '竹口勝利', 'odds': '106.9', 'popularity': '11'}, {'horse_number': '9', 'horse_name': 'リックルイコン', 'sex_age': '牝3', 'jockey_name': '大原浩司', 'trainer_name': '櫻井今朝'}, {'horse_number': '10', 'horse_name': 'ゼンダンサクラ', 'sex_age': '牝3', 'weight': '52.0', 'jockey_name': '宮下瞳', 'trainer_name': '瀬戸口悟', 'odds': '2.4', 'popularity': '1'}, {'horse_number': '11', 'horse_name': 'グランパープル', 'sex_age': '牡3', 'weight': '56.0', 'jockey_name': '加藤聡一', 'trainer_name': '原口次夫', 'odds': '4.0', 'popularity': '2'}, {'horse_number': '12', 'horse_name': 'ビーチハイボール', 'sex_age': '牡3', 'weight': '56.0', 'jockey_name': '塚本征吾', 'trainer_name': '坂口義幸', 'odds': '6.2', 'popularity': '3'}]"
C23組,7,202448112007,名古屋,18:00,ダ1400m,,"[{'horse_number': '1', 'horse_name': 'アーキトラオム', 'sex_age': '牡3', 'weight': '56.0', 'jockey_name': '岡部誠', 'trainer_name': '藤ヶ崎一', 'odds': '10.2', 'popularity': '3'}, {'horse_number': '2', 'horse_name': 'ホワイトリバー', 'sex_age': '牡3', 'weight': '56.0', 'jockey_name': '村上弘樹', 'trainer_name': '宇都英樹', 'odds': '7.1', 'popularity': '2'}, {'horse_number': '3', 'horse_name': 'ベビーヨーダ', 'sex_age': '牝3', 'weight': '54.0', 'jockey_name': '筒井勇介', 'trainer_name': '竹下太', 'odds': '25.1', 'popularity': '5'}, {'horse_number': '4', 'horse_name': 'ミルキーメモリー', 'sex_age': '牝3', 'weight': '54.0', 'jockey_name': '大畑慧悟', 'trainer_name': '竹下太', 'odds': '43.4', 'popularity': '9'}, {'horse_number': '5', 'horse_name': 'クリノフロンティア', 'sex_age': '牡3', 'weight': '56.0', 'jockey_name': '大原浩司', 'trainer_name': '原口次夫', 'odds': '42.3', 'popularity': '8'}, {'horse_number': '6', 'horse_name': 'キンコンテーラー', 'sex_age': '牝3', 'weight': '54.0', 'jockey_name': '今井貴大', 'trainer_name': '安部幸夫', 'odds': '26.8', 'popularity': '6'}, {'horse_number': '7', 'horse_name': 'エイシントレボン', 'sex_age': '牡3', 'weight': '54.0', 'jockey_name': '木之前葵', 'trainer_name': '櫻井今朝', 'odds': '39.8', 'popularity': '7'}, {'horse_number': '8', 'horse_name': 'アナザーゴースト', 'sex_age': 'セ3', 'weight': '56.0', 'jockey_name': '細川智史', 'trainer_name': '藤ヶ崎一', 'odds': '79.9', 'popularity': '11'}, {'horse_number': '9', 'horse_name': 'マッダレーナ', 'sex_age': '牝3', 'weight': '54.0', 'jockey_name': '加藤誓二', 'trainer_name': '今津博之', 'odds': '48.0', 'popularity': '10'}, {'horse_number': '10', 'horse_name': 'サブリエ', 'sex_age': '牝3', 'weight': '54.0', 'jockey_name': '丸野勝虎', 'trainer_name': '竹下太', 'odds': '1.4', 'popularity': '1'}, {'horse_number': '11', 'horse_name': 'ピアレイジレディ', 'sex_age': '牝3', 'weight': '54.0', 'jockey_name': '塚本征吾', 'trainer_name': '櫻井今朝', 'odds': '10.4', 'popularity': '4'}, {'horse_number': '12', 'horse_name': 'メイクスマイル', 'sex_age': '牝5', 'weight': '52.0', 'jockey_name': '明星晴大', 'trainer_name': '井上哲', 'odds': '169.5', 'popularity': '12'}]"
C22組,8,202448112008,名古屋,18:35,ダ1400m,,"[{'horse_number': '1', 'horse_name': 'ホーリーウェル', 'sex_age': '牝5', 'weight': '54.0', 'jockey_name': '加藤利征', 'trainer_name': '沖田明子', 'odds': '386.9', 'popularity': '12'}, {'horse_number': '2', 'horse_name': 'グラスチアー', 'sex_age': '牝3', 'weight': '54.0', 'jockey_name': '大畑慧悟', 'trainer_name': '竹下太', 'odds': '70.2', 'popularity': '8'}, {'horse_number': '3', 'horse_name': 'マイネルボレロ', 'sex_age': '牡7', 'weight': '56.0', 'jockey_name': '大原浩司', 'trainer_name': '錦見勇夫', 'odds': '142.2', 'popularity': '9'}, {'horse_number': '4', 'horse_name': 'ミリオンジェンヌ', 'sex_age': '牝3', 'weight': '54.0', 'jockey_name': '今井貴大', 'trainer_name': '角田輝也', 'odds': '10.4', 'popularity': '5'}, {'horse_number': '5', 'horse_name': 'アンバサダー', 'sex_age': '牡3', 'weight': '55.0', 'jockey_name': '望月洵輝', 'trainer_name': '井上哲', 'odds': '4.7', 'popularity': '2'}, {'horse_number': '6', 'horse_name': 'リシャールウィン', 'sex_age': '牝3', 'weight': '53.0', 'jockey_name': '長江慶悟', 'trainer_name': '井上哲', 'odds': '6.2', 'popularity': '3'}, {'horse_number': '7', 'horse_name': 'ベゼルファセット', 'sex_age': '牡3', 'weight': '56.0', 'jockey_name': '加藤誓二', 'trainer_name': '伊藤勝己', 'odds': '9.0', 'popularity': '4'}, {'horse_number': '8', 'horse_name': 'エイシンウクラン', 'sex_age': '牝5', 'weight': '52.0', 'jockey_name': '明星晴大', 'trainer_name': '井上哲', 'odds': '206.2', 'popularity': '10'}, {'horse_number': '9', 'horse_name': 'ミストーザイ', 'sex_age': '牝5', 'weight': '54.0', 'jockey_name': '大畑雅章', 'trainer_name': '錦見勇夫', 'odds': '239.7', 'popularity': '11'}, {'horse_number': '10', 'horse_name': 'サントリーニブルー', 'sex_age': '牝3', 'weight': '52.0', 'jockey_name': '宮下瞳', 'trainer_name': '櫻井今朝', 'odds': '10.4', 'popularity': '6'}, {'horse_number': '11', 'horse_name': 'ジャコムスビ', 'sex_age': '牡3', 'weight': '56.0', 'jockey_name': '塚本征吾', 'trainer_name': '櫻井今朝', 'odds': '2.2', 'popularity': '1'}, {'horse_number': '12', 'horse_name': 'ソルセルリ', 'sex_age': '牝3', 'weight': '54.0', 'jockey_name': '山田祥雄', 'trainer_name': '沖田明子', 'odds': '11.8', 'popularity': '7'}]"
2歳特別,9,202448112009,名古屋,19:10,ダ1500m,,"[{'horse_number': '1', 'horse_name': 'ナンゴクジャックス', 'sex_age': '牡2', 'weight': '55.0', 'jockey_name': '丸野勝虎', 'trainer_name': '倉地学', 'odds': '42.7', 'popularity': '8'}, {'horse_number': '2', 'horse_name': 'ビックコック', 'sex_age': '牡2', 'weight': '55.0', 'jockey_name': '大畑雅章', 'trainer_name': '安部幸夫', 'odds': '108.5', 'popularity': '11'}, {'horse_number': '3', 'horse_name': 'パキラスイート', 'sex_age': '牝2', 'weight': '54.0', 'jockey_name': '細川智史', 'trainer_name': '角田輝也', 'odds': '41.1', 'popularity': '7'}, {'horse_number': '4', 'horse_name': 'アーキハッカー', 'sex_age': '牡2', 'weight': '55.0', 'jockey_name': '大畑慧悟', 'trainer_name': '藤ヶ崎一', 'odds': '65.8', 'popularity': '10'}, {'horse_number': '5', 'horse_name': 'ミスレモン', 'sex_age': '牝2', 'weight': '54.0', 'jockey_name': '岡部誠', 'trainer_name': '藤ヶ崎一', 'odds': '16.3', 'popularity': '4'}, {'horse_number': '6', 'horse_name': 'ノリノリブリランテ', 'sex_age': '牡2', 'weight': '55.0', 'jockey_name': '加藤聡一', 'trainer_name': '原口次夫', 'odds': '1.8', 'popularity': '1'}, {'horse_number': '7', 'horse_name': 'セイスカーレット', 'sex_age': '牝2', 'weight': '54.0', 'jockey_name': '塚本征吾', 'trainer_name': '安部幸夫', 'odds': '4.1', 'popularity': '2'}, {'horse_number': '8', 'horse_name': 'テルケンレンシャチ', 'sex_age': '牡2', 'weight': '54.0', 'jockey_name': '望月洵輝', 'trainer_name': '今津勝之', 'odds': '17.1', 'popularity': '5'}, {'horse_number': '9', 'horse_name': 'バウアピアーズ', 'sex_age': '牡2', 'weight': '55.0', 'jockey_name': '今井貴大', 'trainer_name': '塚田隆男', 'odds': '5.1', 'popularity': '3'}, {'horse_number': '10', 'horse_name': 'インカノメザメ', 'sex_age': '牝2', 'weight': '52.0', 'jockey_name': '宮下瞳', 'trainer_name': '安部幸夫', 'odds': '45.9', 'popularity': '9'}, {'horse_number': '11', 'horse_name': 'ビシュウビシュウ', 'sex_age': '牡2', 'weight': '53.0', 'jockey_name': '木之前葵', 'trainer_name': '榎屋充', 'odds': '23.3', 'popularity': '6'}]"
ピーコック特別(B),10,202448112010,名古屋,19:45,ダ1500m,,"[{'horse_number': '1', 'horse_name': 'シャランガーナ', 'sex_age': '牡5', 'weight': '56.0', 'jockey_name': '柿原翔', 'trainer_name': '坂口義幸', 'odds': '19.0', 'popularity': '7'}, {'horse_number': '2', 'horse_name': 'フェアリーハイ', 'sex_age': '牝4', 'weight': '54.0', 'jockey_name': '丸野勝虎', 'trainer_name': '角田輝也', 'odds': '5.9', 'popularity': '3'}, {'horse_number': '3', 'horse_name': 'オンワードセルフ', 'sex_age': '牡8', 'weight': '56.0', 'jockey_name': '加藤聡一', 'trainer_name': '宮本仁', 'odds': '20.0', 'popularity': '8'}, {'horse_number': '4', 'horse_name': 'タイクーンバゴ', 'sex_age': '牡7', 'weight': '55.0', 'jockey_name': '望月洵輝', 'trainer_name': '竹下直人', 'odds': '7.2', 'popularity': '5'}, {'horse_number': '5', 'horse_name': 'リョウライライ', 'sex_age': '牡4', 'weight': '56.0', 'jockey_name': '今井貴大', 'trainer_name': '竹下直人', 'odds': '9.4', 'popularity': '6'}, {'horse_number': '6', 'horse_name': 'メイショウサキガケ', 'sex_age': '牡5', 'weight': '56.0', 'jockey_name': '塚本征吾', 'trainer_name': '迫田清美', 'odds': '6.8', 'popularity': '4'}, {'horse_number': '7', 'horse_name': 'タイミングハート', 'sex_age': '牡7', 'weight': '56.0', 'jockey_name': '細川智史', 'trainer_name': '迫田清美', 'odds': '44.0', 'popularity': '10'}, {'horse_number': '8', 'horse_name': 'イブシギン', 'sex_age': '牡4', 'weight': '56.0', 'jockey_name': '村上弘樹', 'trainer_name': '藤ヶ崎一', 'odds': '101.8', 'popularity': '11'}, {'horse_number': '9', 'horse_name': 'ブルーテネーシャス', 'sex_age': '牡4', 'weight': '56.0', 'jockey_name': '岡部誠', 'trainer_name': '倉地学', 'odds': '5.3', 'popularity': '2'}, {'horse_number': '10', 'horse_name': 'スターライトブルー', 'sex_age': '牡10', 'weight': '55.0', 'jockey_name': '長江慶悟', 'trainer_name': '井上哲', 'odds': '106.8', 'popularity': '12'}, {'horse_number': '11', 'horse_name': 'ソングフォーマーヤ', 'sex_age': '牝5', 'weight': '54.0', 'jockey_name': '大原浩司', 'trainer_name': '櫻井今朝', 'odds': '27.0', 'popularity': '9'}, {'horse_number': '12', 'horse_name': 'プロミシングギャル', 'sex_age': '牝4', 'weight': '52.0', 'jockey_name': '宮下瞳', 'trainer_name': '原口次夫', 'odds': '3.2', 'popularity': '1'}]"
くじゃく座特別(B),11,202448112011,名古屋,20:15,ダ1700m,,"[{'horse_number': '1', 'horse_name': 'ネオアリシア', 'sex_age': '牝4', 'weight': '54.0', 'jockey_name': '加藤聡一', 'trainer_name': '藤ヶ崎一', 'odds': '12.6', 'popularity': '4'}, {'horse_number': '2', 'horse_name': 'ゴラッソゴール', 'sex_age': '牡7', 'weight': '56.0', 'jockey_name': '加藤利征', 'trainer_name': '錦見勇夫', 'odds': '135.9', 'popularity': '11'}, {'horse_number': '3', 'horse_name': 'ショウナンナツゾラ', 'sex_age': '牝3', 'weight': '54.0', 'jockey_name': '塚本征吾', 'trainer_name': '今津博之', 'odds': '8.3', 'popularity': '2'}, {'horse_number': '4', 'horse_name': 'アナンクス', 'sex_age': '牡7', 'weight': '56.0', 'jockey_name': '今井貴大', 'trainer_name': '地辺幸一', 'odds': '13.9', 'popularity': '5'}, {'horse_number': '5', 'horse_name': 'セセラギ', 'sex_age': '牝4', 'weight': '52.0', 'jockey_name': '明星晴大', 'trainer_name': '井上哲', 'odds': '41.3', 'popularity': '9'}, {'horse_number': '6', 'horse_name': 'リードブロー', 'sex_age': '牡4', 'weight': '56.0', 'jockey_name': '大畑慧悟', 'trainer_name': '今津博之', 'odds': '9.5', 'popularity': '3'}, {'horse_number': '7', 'horse_name': 'エンパス', 'sex_age': '牝3', 'weight': '53.0', 'jockey_name': '望月洵輝', 'trainer_name': '坂口義幸', 'odds': '21.8', 'popularity': '8'}, {'horse_number': '8', 'horse_name': 'ヴェッツラー', 'sex_age': '牡7', 'weight': '56.0', 'jockey_name': '大畑雅章', 'trainer_name': '角田輝也', 'odds': '20.7', 'popularity': '6'}, {'horse_number': '9', 'horse_name': 'テイエムオードリー', 'sex_age': '牝5', 'weight': '54.0', 'jockey_name': '丹羽克輝', 'trainer_name': '竹之下昭', 'odds': '295.1', 'popularity': '12'}, {'horse_number': '10', 'horse_name': 'シゲルノヴァ', 'sex_age': '牝4', 'weight': '52.0', 'jockey_name': '木之前葵', 'trainer_name': '櫻井今朝', 'odds': '21.4', 'popularity': '7'}, {'horse_number': '11', 'horse_name': 'イルデポート', 'sex_age': '牡3', 'weight': '54.0', 'jockey_name': '宮下瞳', 'trainer_name': '瀬戸口悟', 'odds': '56.3', 'popularity': '10'}, {'horse_number': '12', 'horse_name': 'ハングリーゴースト', 'sex_age': 'セ4', 'weight': '56.0', 'jockey_name': '岡部誠', 'trainer_name': '藤ヶ崎一', 'odds': '1.5', 'popularity': '1'}]"
向寒特別(AB),12,202448112012,名古屋,20:50,ダ1700m,,"[{'horse_number': '1', 'horse_name': 'エストレリータ', 'sex_age': '牝4', 'weight': '54.0', 'jockey_name': '大原浩司', 'trainer_name': '櫻井今朝', 'odds': '88.0', 'popularity': '12'}, {'horse_number': '2', 'horse_name': 'レガーミ', 'sex_age': '牝5', 'weight': '54.0', 'jockey_name': '塚本征吾', 'trainer_name': '迫田清美', 'odds': '9.7', 'popularity': '5'}, {'horse_number': '3', 'horse_name': 'ブルーウィン', 'sex_age': '牝4', 'weight': '53.0', 'jockey_name': '望月洵輝', 'trainer_name': '坂口義幸', 'odds': '2.8', 'popularity': '1'}, {'horse_number': '4', 'horse_name': 'ボールドライ', 'sex_age': '牡4', 'weight': '56.0', 'jockey_name': '大畑慧悟', 'trainer_name': '植松則幸', 'odds': '20.3', 'popularity': '7'}, {'horse_number': '5', 'horse_name': 'ラヴラブクロフネ', 'sex_age': '牝4', 'weight': '54.0', 'jockey_name': '加藤誓二', 'trainer_name': '坂口義幸', 'odds': '12.2', 'popularity': '6'}, {'horse_number': '6', 'horse_name': 'ナムラエヴァ', 'sex_age': '牝4', 'weight': '54.0', 'jockey_name': '丸野勝虎', 'trainer_name': '藤ヶ崎一', 'odds': '9.4', 'popularity': '4'}, {'horse_number': '7', 'horse_name': 'グレイウェザーズ', 'sex_age': '牝4', 'weight': '54.0', 'jockey_name': '大畑雅章', 'trainer_name': '塚田隆男', 'odds': '47.6', 'popularity': '9'}, {'horse_number': '8', 'horse_name': 'マイフォーエバー', 'sex_age': '牡3', 'weight': '56.0', 'jockey_name': '岡部誠', 'trainer_name': '藤ヶ崎一', 'odds': '2.9', 'popularity': '2'}, {'horse_number': '9', 'horse_name': 'ビッグベッター', 'sex_age': '牡5', 'weight': '56.0', 'jockey_name': '山田祥雄', 'trainer_name': '井手上慎', 'odds': '34.0', 'popularity': '8'}, {'horse_number': '10', 'horse_name': 'カフジリブラ', 'sex_age': 'セ7', 'weight': '56.0', 'jockey_name': '友森翔太', 'trainer_name': '塚田隆男', 'odds': '50.5', 'popularity': '10'}, {'horse_number': '11', 'horse_name': 'エッシャー', 'sex_age': 'セ10', 'weight': '56.0', 'jockey_name': '村上弘樹', 'trainer_name': '瀬戸口悟', 'odds': '52.8', 'popularity': '11'}, {'horse_number': '12', 'horse_name': 'レッツプロミス', 'sex_age': '牝4', 'weight': '52.0', 'jockey_name': '宮下瞳', 'trainer_name': '藤ヶ崎一', 'odds': '8.7', 'popularity': '3'}]"
C3四,1,202450112001,園田,10:40,ダ1400m,,"[{'horse_number': '1', 'horse_name': 'トラヴォルジェンテ', 'sex_age': '牡4', 'weight': '54.0', 'jockey_name': '佐々木世', 'trainer_name': '三宅直之', 'odds': '33.2', 'popularity': '7'}, {'horse_number': '2', 'horse_name': 'メイショウクモジ', 'sex_age': '牡5', 'weight': '56.0', 'jockey_name': '高畑皓一', 'trainer_name': '山元博徳', 'odds': '87.7', 'popularity': '12'}, {'horse_number': '3', 'horse_name': 'オーリプカレディ', 'sex_age': '牝5', 'weight': '54.0', 'jockey_name': '廣瀬航', 'trainer_name': '高馬元紘', 'odds': '2.7', 'popularity': '1'}, {'horse_number': '4', 'horse_name': 'メイショウバイラン', 'sex_age': '牝7', 'weight': '54.0', 'jockey_name': '山田雄大', 'trainer_name': '尾原強', 'odds': '36.6', 'popularity': '8'}, {'horse_number': '5', 'horse_name': 'コスモプルエバ', 'sex_age': '牝5', 'weight': '54.0', 'jockey_name': '長谷部駿', 'trainer_name': '大山寿文', 'odds': '8.1', 'popularity': '4'}, {'horse_number': '6', 'horse_name': 'クリプティクコード', 'sex_age': '牡4', 'weight': '56.0', 'jockey_name': '松本幸祐', 'trainer_name': '尾原強', 'odds': '39.7', 'popularity': '9'}, {'horse_number': '7', 'horse_name': 'スターインステルス', 'sex_age': '牝8', 'weight': '54.0', 'jockey_name': '松木大地', 'trainer_name': '小村正也', 'odds': '53.8', 'popularity': '11'}, {'horse_number': '8', 'horse_name': 'フロストシティ', 'sex_age': '牡4', 'weight': '56.0', 'jockey_name': '鴨宮祥行', 'trainer_name': '栗林徹治', 'odds': '32.9', 'popularity': '6'}, {'horse_number': '9', 'horse_name': 'レーヴエスポワール', 'sex_age': '牝3', 'weight': '54.0', 'jockey_name': '吉村智洋', 'trainer_name': '尾林幸二', 'odds': '3.4', 'popularity': '2'}, {'horse_number': '10', 'horse_name': 'マコトヤマンバギリ', 'sex_age': '牡7', 'weight': '56.0', 'jockey_name': '大山真吾', 'trainer_name': '茂崎正善', 'odds': '4.9', 'popularity': '3'}, {'horse_number': '11', 'horse_name': 'レディーディーバ', 'sex_age': '牝5', 'weight': '54.0', 'jockey_name': '大柿一真', 'trainer_name': '平松徳彦', 'odds': '11.1', 'popularity': '5'}, {'horse_number': '12', 'horse_name': 'マコトエトルリア', 'sex_age': '牝4', 'weight': '50.0', 'jockey_name': '塩津璃菜', 'trainer_name': '溝橋利喜', 'odds': '50.3', 'popularity': '10'}]"
2歳未勝利,2,202450112002,園田,11:10,ダ1230m,,"[{'horse_number': '1', 'horse_name': 'トモココア', 'sex_age': '牝2', 'weight': '54.0', 'jockey_name': '渡瀬和幸', 'trainer_name': '西川進也', 'odds': '37.8', 'popularity': '10'}, {'horse_number': '2', 'horse_name': 'ジャスティラック', 'sex_age': '牡2', 'weight': '55.0', 'jockey_name': '山本咲希', 'trainer_name': '柏原誠路', 'odds': '13.1', 'popularity': '5'}, {'horse_number': '3', 'horse_name': 'ジョウネツ', 'sex_age': '牡2', 'weight': '54.0', 'jockey_name': '長尾翼玖', 'trainer_name': '田村彰啓', 'odds': '192.6', 'popularity': '12'}, {'horse_number': '4', 'horse_name': 'モンサンオブライト', 'sex_age': '牡2', 'weight': '55.0', 'jockey_name': '小牧太', 'trainer_name': '森澤友貴', 'odds': '2.9', 'popularity': '1'}, {'horse_number': '5', 'horse_name': 'ロザリアン', 'sex_age': '牝2', 'weight': '54.0', 'jockey_name': '杉浦健太', 'trainer_name': '松平幸秀', 'odds': '3.6', 'popularity': '2'}, {'horse_number': '6', 'horse_name': 'シシ', 'sex_age': '牡2', 'weight': '52.0', 'jockey_name': '土方颯太', 'trainer_name': '高馬元紘', 'odds': '4.6', 'popularity': '3'}, {'horse_number': '7', 'horse_name': 'シャイニングギフト', 'sex_age': 'セ2', 'weight': '55.0', 'jockey_name': '鴨宮祥行', 'trainer_name': '盛本信春', 'odds': '22.9', 'popularity': '8'}, {'horse_number': '8', 'horse_name': 'ハワイアンセーラ', 'sex_age': '牡2', 'weight': '55.0', 'jockey_name': '長谷部駿', 'trainer_name': '徳本慶一', 'odds': '34.3', 'popularity': '9'}, {'horse_number': '9', 'horse_name': 'ミキヨウッドテール', 'sex_age': '牝2', 'weight': '54.0', 'jockey_name': '石堂響', 'trainer_name': '長南和宏', 'odds': '9.7', 'popularity': '4'}, {'horse_number': '10', 'horse_name': 'カイテキクラウン', 'sex_age': '牝2', 'weight': '54.0', 'jockey_name': '竹村達也', 'trainer_name': '坂本和也', 'odds': '79.1', 'popularity': '11'}, {'horse_number': '11', 'horse_name': 'エートルドゥエ', 'sex_age': '牡2', 'weight': '53.0', 'jockey_name': '佐々木世', 'trainer_name': '保利良平', 'odds': '15.0', 'popularity': '6'}, {'horse_number': '12', 'horse_name': 'コモリロゼッタ', 'sex_age': '牝2', 'weight': '54.0', 'jockey_name': '笹田知宏', 'trainer_name': '松平幸秀', 'odds': '21.4', 'popularity': '7'}]"
