id,name,race_number,date,venue,start_time
10440,マカロン賞,6,2024年5月8日,2回川崎3日目,17:15
10441,雷電賞,7,2024年5月8日,2回川崎3日目,17:45
10442,C1四　五,8,2024年5月8日,2回川崎3日目,18:20
10443,金魚草賞,9,2024年5月8日,2回川崎3日目,18:55
10444,メイスター賞,10,2024年5月8日,2回川崎3日目 (別定),19:30
10445,第70回エンプレス杯(JpnII),11,2024年5月8日,2回川崎3日目 牝(馬齢),20:10
10446,2024川崎ジョッキ,12,2024年5月8日,2回川崎3日目,20:50
10447,3歳6組,1,2024年5月8日,3回笠松1日目 (馬齢),10:50
10448,3歳5組,2,2024年5月8日,3回笠松1日目 (馬齢),11:25
10449,好きです笠松競馬,3,2024年5月8日,3回笠松1日目 (馬齢),11:55
10450,第2回渡部皐生☆誕生,4,2024年5月8日,3回笠松1日目 (馬齢),12:25
10451,鵜籠賞,5,2024年5月8日,3回笠松1日目 (馬齢),12:55
10452,遥・結子結婚記念,6,2024年5月8日,3回笠松1日目 (馬齢),13:30
10453,C11組,7,2024年5月8日,3回笠松1日目 (馬齢),14:05
10454,B4組,8,2024年5月8日,3回笠松1日目 (馬齢),14:40
10455,かがり火特別,9,2024年5月8日,3回笠松1日目 (別定),15:20
10456,鵜匠特別,10,2024年5月8日,3回笠松1日目 (馬齢),15:55
10457,のぼり鮎特別,11,2024年5月8日,3回笠松1日目 (馬齢),16:30
10458,屋形船特別,12,2024年5月8日,3回笠松1日目 (馬齢),17:00
10459,C3三,1,2024年5月8日,4回園田1日目 (馬齢),10:40
10460,C3二,2,2024年5月8日,4回園田1日目 (馬齢),11:10
10461,中之上靖文来場記念ナ,3,2024年5月8日,4回園田1日目 (馬齢),11:40
10462,神谷英慶来場記念バッ,4,2024年5月8日,4回園田1日目 (馬齢),12:10
10463,青木優也来場記念スパ,5,2024年5月8日,4回園田1日目 (馬齢),12:40
10464,関札皓太来場記念オブ,6,2024年5月8日,4回園田1日目 (馬齢),13:10
10465,星野勘九郎来場記念セ,7,2024年5月8日,4回園田1日目 (馬齢),13:45
10466,3歳C1一,8,2024年5月8日,4回園田1日目 (馬齢),14:20
10467,B2,9,2024年5月8日,4回園田1日目 (馬齢),14:55
10468,C1,10,2024年5月8日,4回園田1日目 (馬齢),15:30
10469,第27回大日本プロレ,11,2024年5月8日,4回園田1日目 (馬齢),16:05
10470,C2,12,2024年5月8日,4回園田1日目 (馬齢),16:45
10471,C2三組,1,2024年5月7日,1回盛岡3日目,11:50
10472,C2二組,2,2024年5月7日,1回盛岡3日目,12:20
10473,C2一組,3,2024年5月7日,1回盛岡3日目,12:55
10474,B2,4,2024年5月7日,1回盛岡3日目,13:30
10475,B2,5,2024年5月7日,1回盛岡3日目,14:05
10476,3歳,6,2024年5月7日,1回盛岡3日目,14:40
10477,3歳,7,2024年5月7日,1回盛岡3日目,15:15
10478,B2,8,2024年5月7日,1回盛岡3日目,15:50
10479,B1,9,2024年5月7日,1回盛岡3日目,16:25
10480,B1,10,2024年5月7日,1回盛岡3日目,17:05
10481,ピンクダイヤモンド賞,11,2024年5月7日,1回盛岡3日目,17:40
10482,メイカップ,12,2024年5月7日,1回盛岡3日目 (定量),18:15
10483,3歳6,1,2024年5月7日,2回川崎2日目,15:00
10484,オオタカ賞,2,2024年5月7日,2回川崎2日目,15:30
10485,大瑠璃特別,3,2024年5月7日,2回川崎2日目,16:00
10486,C2三　四五,4,2024年5月7日,2回川崎2日目,16:30
10487,C2三　四五,5,2024年5月7日,2回川崎2日目,17:00
10488,C2三　四五,6,2024年5月7日,2回川崎2日目,17:30
10489,C1六　七,7,2024年5月7日,2回川崎2日目,18:00
10490,メイフラワー賞,8,2024年5月7日,2回川崎2日目 (別定),18:30
10491,小田原あんこうカレー,9,2024年5月7日,2回川崎2日目,19:05
10492,アルデバラン賞,10,2024年5月7日,2回川崎2日目,19:40
10493,北条五代!『アレ』を,11,2024年5月7日,2回川崎2日目,20:15
10494,オールデスト4川崎ラ,12,2024年5月7日,2回川崎2日目,20:50
10495,C2,1,2024年5月6日,1回盛岡2日目,11:50
10496,C2,2,2024年5月6日,1回盛岡2日目,12:20
10497,C2六組,3,2024年5月6日,1回盛岡2日目,12:50
10498,C2五組,4,2024年5月6日,1回盛岡2日目,13:25
10499,C2四組,5,2024年5月6日,1回盛岡2日目,14:00
10500,B2,6,2024年5月6日,1回盛岡2日目,14:35
10501,B2,7,2024年5月6日,1回盛岡2日目,15:10
10502,B1,8,2024年5月6日,1回盛岡2日目,15:45
10503,B1,9,2024年5月6日,1回盛岡2日目,16:25
10504,B1三組,10,2024年5月6日,1回盛岡2日目,17:05
10505,B1二組,11,2024年5月6日,1回盛岡2日目,17:40
10506,夢・希望未来へ前進,12,2024年5月6日,1回盛岡2日目,18:15
10507,リュフトヒエン賞,1,2024年5月6日,2回川崎1日目 (別定),15:00
10508,3歳5,2,2024年5月6日,2回川崎1日目,15:30
10509,ブリーズ賞,3,2024年5月6日,2回川崎1日目,16:00
10510,C3七,4,2024年5月6日,2回川崎1日目,16:30
10511,イヌワシ賞,5,2024年5月6日,2回川崎1日目,17:00
10512,不如帰特別,6,2024年5月6日,2回川崎1日目,17:30
10513,雷響賞,7,2024年5月6日,2回川崎1日目,18:00
10514,パティオ賞,8,2024年5月6日,2回川崎1日目,18:30
10515,レッドカーペット賞,9,2024年5月6日,2回川崎1日目,19:05
10516,草笛特別,10,2024年5月6日,2回川崎1日目,19:40
10517,スパーキングスプリン,11,2024年5月6日,2回川崎1日目 (別定),20:15
10518,フォーマルハウト賞,12,2024年5月6日,2回川崎1日目,20:50
10519,C214　特別編成,1,2024年5月6日,3回金沢4日目 (定量),11:40
10520,C213　特別編成,2,2024年5月6日,3回金沢4日目 (定量),12:15
10521,C212　特別編成,3,2024年5月6日,3回金沢4日目 (定量),12:55
10522,C28　特別編成,4,2024年5月6日,3回金沢4日目 (定量),13:30
10523,C27　特別編成,5,2024年5月6日,3回金沢4日目 (定量),14:05
10524,C26　特別編成,6,2024年5月6日,3回金沢4日目 (定量),14:40
10525,C25　特別編成,7,2024年5月6日,3回金沢4日目 (定量),15:20
10526,B26,8,2024年5月6日,3回金沢4日目 (定量),15:55
10527,祝☆26歳生誕記念!,9,2024年5月6日,3回金沢4日目 (定量),16:35
10528,能登半島地震復興支援,10,2024年5月6日,3回金沢4日目 (定量),17:10
10529,楽天競馬ならポイント,11,2024年5月6日,3回金沢4日目 (見込),17:45
10530,3歳11組,1,2024年5月6日,3回名古屋4日目 (馬齢),11:30
10531,3歳10組,2,2024年5月6日,3回名古屋4日目 (馬齢),12:05
10532,3歳9組,3,2024年5月6日,3回名古屋4日目 (馬齢),12:35
10533,C5組,4,2024年5月6日,3回名古屋4日目 (馬齢),13:10
10534,C4組,5,2024年5月6日,3回名古屋4日目 (馬齢),13:40
10535,C3組,6,2024年5月6日,3回名古屋4日目 (馬齢),14:15
10536,C2組,7,2024年5月6日,3回名古屋4日目 (馬齢),14:45
10537,B8組,8,2024年5月6日,3回名古屋4日目 (馬齢),15:15
10538,B7組,9,2024年5月6日,3回名古屋4日目 (馬齢),15:50
10539,皐月昇竜戦,10,2024年5月6日,3回名古屋4日目 (馬齢),16:20
10540,第24回名古屋グランプリ(JpnII),11,2024年5月6日,3回名古屋4日目 (別定),16:55
10541,恋路ヶ浜特別,12,2024年5月6日,3回名古屋4日目 (馬齢),17:35
10542,C3ー9,1,2024年5月6日,2回高知4日目 (見込),14:55
10543,C3ー8,2,2024年5月6日,2回高知4日目 (見込),15:25
10544,C3ー7,3,2024年5月6日,2回高知4日目 (見込),16:05
10545,C3ー6,4,2024年5月6日,2回高知4日目 (見込),16:40
10546,C1ー6,5,2024年5月6日,2回高知4日目 (見込),17:15
10547,C1ー5,6,2024年5月6日,2回高知4日目 (見込),17:50
10548,C1ー4,7,2024年5月6日,2回高知4日目 (見込),18:20
10549,早川公啓生誕記念特別,8,2024年5月6日,2回高知4日目 (見込),18:50
10550,C1ー2,9,2024年5月6日,2回高知4日目 (見込),19:20
10551,シャクナゲ特別,10,2024年5月6日,2回高知4日目 (見込),19:50
10552,小室の浜特別,11,2024年5月6日,2回高知4日目 (見込),20:20
10553,ファイナルレース,12,2024年5月6日,2回高知4日目 (見込),20:50
10554,メイベルグリーン1周,1,2024年5月6日,2回帯広(ば)6日目 140万円未満 (規定),14:30
10555,2歳　新馬,2,2024年5月6日,2回帯広(ば)6日目 (規定),15:05
10556,2歳　新馬,3,2024年5月6日,2回帯広(ば)6日目 (規定),15:40
10557,ドリ?ミン☆バンビ☆,4,2024年5月6日,2回帯広(ば)6日目 140万円未満 (規定),16:15
10558,プロハンバーグ軍艦ァ,5,2024年5月6日,2回帯広(ば)6日目 240万円未満 (規定),16:50
10559,祝てるぞう5656お,6,2024年5月6日,2回帯広(ば)6日目 240万円未満 (規定),17:25
10560,三軒茶屋のKちゃん凄,7,2024年5月6日,2回帯広(ば)6日目 330万円未満 (規定),17:55
10561,第4回まいたけカップ,8,2024年5月6日,2回帯広(ば)6日目 570万円未満 (規定),18:25
10562,出会いは就活☆律子祝,9,2024年5月6日,2回帯広(ば)6日目 330万円未満 (規定),19:00
10563,村上宗太郎選手祝!初,10,2024年5月6日,2回帯広(ば)6日目 450万円未満 (規定),19:30
10564,菖蒲特別,11,2024年5月6日,2回帯広(ば)6日目 1200万円未満 (規定),20:05
10565,B2ー2,12,2024年5月6日,2回帯広(ば)6日目 570万円未満 (規定),20:35
10566,3歳未勝利,1,2024年5月5日,1回新潟4日目 3歳未勝利 牝[指](馬齢),09:50
10567,3歳未勝利,2,2024年5月5日,1回新潟4日目 3歳未勝利 (混)[指](馬齢),10:15
10568,3歳未勝利,3,2024年5月5日,1回新潟4日目 3歳未勝利 (混)[指](馬齢),10:45
10569,障害4歳以上未勝利,4,2024年5月5日,1回新潟4日目 障害4歳以上未勝利 (定量),11:15
10570,3歳未勝利,5,2024年5月5日,1回新潟4日目 3歳未勝利 (混)[指](馬齢),12:05
10571,4歳以上1勝クラス,6,2024年5月5日,1回新潟4日目 4歳以上1勝クラス (混)[指](定量),12:35
10572,4歳以上1勝クラス,7,2024年5月5日,1回新潟4日目 4歳以上1勝クラス [指](定量),13:05
10573,4歳以上1勝クラス,8,2024年5月5日,1回新潟4日目 4歳以上1勝クラス [指](定量),13:35
10574,咲花特別(2勝),9,2024年5月5日,1回新潟4日目 4歳以上2勝クラス 牝[指](定量),14:05
10575,駿風ステークス(3勝),10,2024年5月5日,1回新潟4日目 4歳以上3勝クラス (混)(特指)(定量),14:40
10576,第46回新潟大賞典(GIII),11,2024年5月5日,1回新潟4日目 4歳以上オープン (国際)(特指)(ハンデ),15:20
10577,4歳以上1勝クラス,12,2024年5月5日,1回新潟4日目 4歳以上1勝クラス [指](定量),16:01
10578,3歳未勝利,1,2024年5月5日,2回東京6日目 3歳未勝利 牝[指](馬齢),10:05
10579,3歳未勝利,2,2024年5月5日,2回東京6日目 3歳未勝利 (混)[指](馬齢),10:35
10580,3歳未勝利,3,2024年5月5日,2回東京6日目 3歳未勝利 [指](馬齢),11:05
10581,3歳未勝利,4,2024年5月5日,2回東京6日目 3歳未勝利 [指](馬齢),11:35
10582,3歳1勝クラス,5,2024年5月5日,2回東京6日目 3歳1勝クラス (混)(特指)(馬齢),12:25
10583,4歳以上1勝クラス,6,2024年5月5日,2回東京6日目 4歳以上1勝クラス [指](定量),12:55
10584,4歳以上1勝クラス,7,2024年5月5日,2回東京6日目 4歳以上1勝クラス (混)[指](定量),13:25
10585,4歳以上2勝クラス,8,2024年5月5日,2回東京6日目 4歳以上2勝クラス (混)(特指)(定量),13:55
10586,分倍河原ステークス(3勝),9,2024年5月5日,2回東京6日目 4歳以上3勝クラス (混)(特指)(定量),14:25
10587,キングカメハメハC(3勝),10,2024年5月5日,2回東京6日目 4歳以上3勝クラス (混)[指](ハンデ),15:01
10588,第29回NHKマイルカップ(GI),11,2024年5月5日,2回東京6日目 3歳オープン (国際) 牡・牝(指)(馬齢),15:40
10589,日吉特別(2勝),12,2024年5月5日,2回東京6日目 4歳以上2勝クラス (混)[指](定量),16:25
10590,3歳未勝利,1,2024年5月5日,3回京都6日目 3歳未勝利 牝[指](馬齢),09:55
10591,3歳未勝利,2,2024年5月5日,3回京都6日目 3歳未勝利 (混)[指](馬齢),10:25
10592,3歳未勝利,3,2024年5月5日,3回京都6日目 3歳未勝利 [指](馬齢),10:55
10593,3歳未勝利,4,2024年5月5日,3回京都6日目 3歳未勝利 (混)[指](馬齢),11:25
10594,3歳未勝利,5,2024年5月5日,3回京都6日目 3歳未勝利 [指](馬齢),12:15
10595,3歳1勝クラス,6,2024年5月5日,3回京都6日目 3歳1勝クラス 牝[指](馬齢),12:45
10596,4歳以上1勝クラス,7,2024年5月5日,3回京都6日目 4歳以上1勝クラス (混)[指](定量),13:15
10597,4歳以上2勝クラス,8,2024年5月5日,3回京都6日目 4歳以上2勝クラス (混)[指](定量),13:45
10598,烏丸ステークス(3勝),9,2024年5月5日,3回京都6日目 4歳以上3勝クラス (混)[指](ハンデ),14:15
10599,橘ステークス(L),10,2024年5月5日,3回京都6日目 3歳オープン (国際)(特指)(別定),14:50
10600,鞍馬ステークス(OP),11,2024年5月5日,3回京都6日目 4歳以上オープン (国際)(特指)(別定),15:30
10601,4歳以上1勝クラス,12,2024年5月5日,3回京都6日目 4歳以上1勝クラス (混)[指](定量),16:10
10602,ドラウマチック盛岡競,1,2024年5月5日,1回盛岡1日目,12:20
10603,ファーストステップ2,2,2024年5月5日,1回盛岡1日目,12:55
10604,GI登録商品高級品岩,3,2024年5月5日,1回盛岡1日目,13:30
10605,C2七組,4,2024年5月5日,1回盛岡1日目,14:05
10606,C2,5,2024年5月5日,1回盛岡1日目,14:40
10607,C2,6,2024年5月5日,1回盛岡1日目,15:15
10608,3歳B2,7,2024年5月5日,1回盛岡1日目,15:50
10609,3歳B1,8,2024年5月5日,1回盛岡1日目,16:20
10610,岩手伝統工芸岩谷堂箪,9,2024年5月5日,1回盛岡1日目,16:55
10611,いわてくじ山形村短角,10,2024年5月5日,1回盛岡1日目,17:30
10612,第44回ダイヤモンドカップ(重賞),11,2024年5月5日,1回盛岡1日目 (定量),18:05
10613,B2二組,12,2024年5月5日,1回盛岡1日目,18:40
10614,C3ー5,1,2024年5月5日,2回高知3日目 (見込),14:55
10615,C3ー4,2,2024年5月5日,2回高知3日目 (見込),15:35
10616,C3ー3,3,2024年5月5日,2回高知3日目 (見込),16:05
10617,C3ー2,4,2024年5月5日,2回高知3日目 (見込),16:35
10618,C2ー6,5,2024年5月5日,2回高知3日目 (見込),17:05
10619,いたどりの炒め煮特別,6,2024年5月5日,2回高知3日目 (見込),17:40
10620,第28回黒潮皐月賞(重賞),7,2024年5月5日,2回高知3日目 (定量),18:15
10621,C2ー4,8,2024年5月5日,2回高知3日目 (見込),18:45
10622,C2ー3,9,2024年5月5日,2回高知3日目 (見込),19:20
10623,C2ー2,10,2024年5月5日,2回高知3日目 (見込),19:50
10624,立夏特別,11,2024年5月5日,2回高知3日目 (見込),20:20
10625,ファイナルレース,12,2024年5月5日,2回高知3日目 (見込),20:50
10626,ぶいすぽ如月れん生誕,1,2024年5月5日,2回帯広(ば)5日目 140万円未満 (規定),14:35
10627,鮎川姫子先輩お誕生日,2,2024年5月5日,2回帯広(ば)5日目 (規定),15:10
10628,なおちゃん誕生日記念,3,2024年5月5日,2回帯広(ば)5日目 (規定),15:45
10629,メラアカル生誕祭記念,4,2024年5月5日,2回帯広(ば)5日目 240万円未満 (規定),16:15
10630,羽継烏有誕生日記念2,5,2024年5月5日,2回帯広(ば)5日目 330万円未満 (規定),16:50
10631,義春・一恵帯広初来場,6,2024年5月5日,2回帯広(ば)5日目 450万円未満 (規定),17:20
10632,松山ごま生誕記念,7,2024年5月5日,2回帯広(ば)5日目 330万円未満 (規定),17:55
10633,長浜さんご結婚記念,8,2024年5月5日,2回帯広(ば)5日目 450万円未満 (規定),18:35
10634,村上宗太郎選手初優出,9,2024年5月5日,2回帯広(ば)5日目 450万円未満 (規定),19:05
10635,森町桜まつりばんば競,10,2024年5月5日,2回帯広(ば)5日目 450万円未満 (規定),19:35
10636,第17回カーネーションカップ(重賞),11,2024年5月5日,2回帯広(ば)5日目 (別定),20:05
10637,B2ー1,12,2024年5月5日,2回帯広(ば)5日目 570万円未満 (規定),20:40
10638,障害4歳以上オープン,1,2024年5月4日,1回新潟3日目 障害4歳以上オープン (混)(別定),09:50
10639,3歳未勝利,2,2024年5月4日,1回新潟3日目 3歳未勝利 見習騎手(馬齢),10:25
10640,3歳未勝利,3,2024年5月4日,1回新潟3日目 3歳未勝利 [指](馬齢),10:55
10641,障害4歳以上未勝利,4,2024年5月4日,1回新潟3日目 障害4歳以上未勝利 (混)(定量),11:25
10642,3歳未勝利,5,2024年5月4日,1回新潟3日目 3歳未勝利 牝[指](馬齢),12:15
10643,3歳未勝利,6,2024年5月4日,1回新潟3日目 3歳未勝利 [指](馬齢),12:45
10644,4歳以上1勝クラス,7,2024年5月4日,1回新潟3日目 4歳以上1勝クラス 牝[指](定量),13:15
10645,4歳以上1勝クラス,8,2024年5月4日,1回新潟3日目 4歳以上1勝クラス [指](定量),13:45
10646,ゆきつばき賞(1勝),9,2024年5月4日,1回新潟3日目 3歳1勝クラス (混)(特指)(馬齢),14:15
10647,荒川峡特別(1勝),10,2024年5月4日,1回新潟3日目 4歳以上1勝クラス (混)[指](定量),14:50
10648,越後ステークス(OP),11,2024年5月4日,1回新潟3日目 4歳以上オープン (国際)(特指)(別定),15:25
10649,4歳以上1勝クラス,12,2024年5月4日,1回新潟3日目 4歳以上1勝クラス [指](定量),16:01
10650,3歳未勝利,1,2024年5月4日,2回東京5日目 3歳未勝利 牝[指](馬齢),10:15
10651,3歳未勝利,2,2024年5月4日,2回東京5日目 3歳未勝利 [指](馬齢),10:45
10652,3歳未勝利,3,2024年5月4日,2回東京5日目 3歳未勝利 [指](馬齢),11:15
10653,3歳未勝利,4,2024年5月4日,2回東京5日目 3歳未勝利 (混)[指](馬齢),11:45
10654,3歳未勝利,5,2024年5月4日,2回東京5日目 3歳未勝利 [指](馬齢),12:35
10655,3歳1勝クラス,6,2024年5月4日,2回東京5日目 3歳1勝クラス (混)(特指)(馬齢),13:05
10656,4歳以上1勝クラス,7,2024年5月4日,2回東京5日目 4歳以上1勝クラス (混)[指](定量),13:35
10657,4歳以上2勝クラス,8,2024年5月4日,2回東京5日目 4歳以上2勝クラス (混)[指](定量),14:05
10658,青竜ステークス(OP),9,2024年5月4日,2回東京5日目 3歳オープン (国際)(特指)(別定),14:35
10659,メトロポリタンS(L),10,2024年5月4日,2回東京5日目 4歳以上オープン (国際)(特指)(別定),15:10
10660,プリンシパルS(L),11,2024年5月4日,2回東京5日目 3歳オープン (国際)(指)(馬齢),15:45
10661,4歳以上2勝クラス,12,2024年5月4日,2回東京5日目 4歳以上2勝クラス (混)[指](定量),16:25
10662,3歳未勝利,1,2024年5月4日,3回京都5日目 3歳未勝利 牝[指](馬齢),10:01
10663,3歳未勝利,2,2024年5月4日,3回京都5日目 3歳未勝利 [指](馬齢),10:35
10664,3歳未勝利,3,2024年5月4日,3回京都5日目 3歳未勝利 [指](馬齢),11:05
10665,3歳未勝利,4,2024年5月4日,3回京都5日目 3歳未勝利 [指](馬齢),11:35
10666,3歳未勝利,5,2024年5月4日,3回京都5日目 3歳未勝利 (混)[指](馬齢),12:25
10667,3歳1勝クラス,6,2024年5月4日,3回京都5日目 3歳1勝クラス (混)[指](馬齢),12:55
10668,3歳1勝クラス,7,2024年5月4日,3回京都5日目 3歳1勝クラス (混)(特指)(馬齢),13:25
10669,4歳以上1勝クラス,8,2024年5月4日,3回京都5日目 4歳以上1勝クラス [指](定量),13:55
10670,鴨川特別(2勝),9,2024年5月4日,3回京都5日目 4歳以上2勝クラス (混)(特指)(定量),14:25
10671,平城京ステークス(OP),10,2024年5月4日,3回京都5日目 4歳以上オープン (国際)(特指)(別定),15:05
10672,第72回京都新聞杯(GII),11,2024年5月4日,3回京都5日目 3歳オープン (国際)(指)(馬齢),15:35
10673,4歳以上2勝クラス,12,2024年5月4日,3回京都5日目 4歳以上2勝クラス (混)[指](定量),16:10
10674,第3回祭りなら!俺の,1,2024年5月4日,3回金沢3日目 (定量),12:00
10675,久留須浩司生誕50年,2,2024年5月4日,3回金沢3日目 (定量),12:35
10676,第42回山崎悟君生誕,3,2024年5月4日,3回金沢3日目 (定量),13:10
10677,横川上席、還暦おめで,4,2024年5月4日,3回金沢3日目 (定量),13:45
10678,ふるさと炎のどっこい,5,2024年5月4日,3回金沢3日目 (定量),14:20
10679,宏哉&史未菜結婚1年,6,2024年5月4日,3回金沢3日目 (定量),14:55
10680,能登半島地震復興支援,7,2024年5月4日,3回金沢3日目 (定量),16:05
10681,第13回娯楽のグラン,8,2024年5月4日,3回金沢3日目 (定量),16:40
10682,第5回利家盃【百万石賞トラ(重賞),9,2024年5月4日,3回金沢3日目 (別定),17:15
10683,スマホで投票楽天競馬,10,2024年5月4日,3回金沢3日目 (定量),17:55
10684,オッズパーク杯金沢競,11,2024年5月4日,3回金沢3日目 (定量),18:30
10685,C2ー9組,1,2024年5月4日,2回佐賀5日目 (馬齢),15:20
10686,C2ー8組,2,2024年5月4日,2回佐賀5日目 (馬齢),15:55
10687,C2ー7組,3,2024年5月4日,2回佐賀5日目 (馬齢),16:30
10688,菊池川特別,4,2024年5月4日,2回佐賀5日目 (別定),17:00
10689,3歳ー7組,5,2024年5月4日,2回佐賀5日目 (馬齢),17:35
10690,C1ー12組,6,2024年5月4日,2回佐賀5日目 (馬齢),18:05
10691,早苗月賞,7,2024年5月4日,2回佐賀5日目 (馬齢),18:40
10692,端午賞,8,2024年5月4日,2回佐賀5日目 (馬齢),19:10
10693,KYUSHUDREA,9,2024年5月4日,2回佐賀5日目 (馬齢),19:40
10694,薫風特選,10,2024年5月4日,2回佐賀5日目 (馬齢),20:15
10695,SAGAリベンジャー,11,2024年5月4日,2回佐賀5日目 (馬齢),20:50
10696,奔走のスリーメン記念,1,2024年5月4日,2回帯広(ば)4日目 140万円未満 (規定),14:40
10697,第1回S43岩見沢羊,2,2024年5月4日,2回帯広(ば)4日目 140万円未満 (規定),15:15
10698,祝川端頼成完全復活記,3,2024年5月4日,2回帯広(ば)4日目 140万円未満 (規定),15:50
10699,史穂ちゃん☆桐子ちゃ,4,2024年5月4日,2回帯広(ば)4日目 240万円未満 (規定),16:20
10700,フジダイビクトリー永,5,2024年5月4日,2回帯広(ば)4日目 240万円未満 (規定),16:50
10701,ミタコトナイ永眠あり,6,2024年5月4日,2回帯広(ば)4日目 330万円未満 (規定),17:20
10702,みずもん&かずよ結婚,7,2024年5月4日,2回帯広(ば)4日目 330万円未満 (規定),17:50
10703,青森竹内組馬力大会記,8,2024年5月4日,2回帯広(ば)4日目 570万円未満 (規定),18:25
10704,最高オブ最高杯,9,2024年5月4日,2回帯広(ば)4日目 450万円未満 (規定),18:55
10705,チアキング生誕JPY,10,2024年5月4日,2回帯広(ば)4日目 450万円未満 (規定),19:25
10706,スーパージョッキー賞,11,2024年5月4日,2回帯広(ば)4日目 (別定),20:00
10707,B3ー1,12,2024年5月4日,2回帯広(ば)4日目 450万円未満 (規定),20:35
10708,3歳十,1,2024年5月3日,2回船橋5日目,14:25
10709,3歳九,2,2024年5月3日,2回船橋5日目,15:00
10710,スズランデビュー,3,2024年5月3日,2回船橋5日目,15:35
10711,3歳八,4,2024年5月3日,2回船橋5日目,16:10
10712,たんぽぽ特別,5,2024年5月3日,2回船橋5日目,16:45
10713,おいでよ船橋の新スタ,6,2024年5月3日,2回船橋5日目,17:20
10714,馬い!八丈西浜レモン,7,2024年5月3日,2回船橋5日目,17:55
10715,場内の飲食は各フロア,8,2024年5月3日,2回船橋5日目,18:30
10716,いるかスプリント,9,2024年5月3日,2回船橋5日目,19:05
10717,ザ!憲法記念日,10,2024年5月3日,2回船橋5日目,19:40
10718,皐月盃,11,2024年5月3日,2回船橋5日目 (別定),20:15
10719,20時50分にビッグ,12,2024年5月3日,2回船橋5日目,20:50
10720,C11組,1,2024年5月3日,3回名古屋3日目 (馬齢),11:30
10721,C10組,2,2024年5月3日,3回名古屋3日目 (馬齢),12:00
10722,C9組,3,2024年5月3日,3回名古屋3日目 (馬齢),12:30
10723,C8組,4,2024年5月3日,3回名古屋3日目 (馬齢),13:05
10724,C7組,5,2024年5月3日,3回名古屋3日目 (馬齢),13:40
10725,C6組,6,2024年5月3日,3回名古屋3日目 (馬齢),14:10
10726,3歳2組,7,2024年5月3日,3回名古屋3日目 (馬齢),14:40
10727,B6組,8,2024年5月3日,3回名古屋3日目 (馬齢),15:15
10728,B5組,9,2024年5月3日,3回名古屋3日目 (馬齢),15:50
10729,ゴールデンウイークド,10,2024年5月3日,3回名古屋3日目 (馬齢),16:25
10730,第63回駿蹄賞(重賞),11,2024年5月3日,3回名古屋3日目 (別定),17:00
10731,ポピー特別,12,2024年5月3日,3回名古屋3日目 (馬齢),17:35
10732,C2ー6組,1,2024年5月3日,2回佐賀4日目 (馬齢),14:50
10733,C2ー5組,2,2024年5月3日,2回佐賀4日目 (馬齢),15:25
10734,C2ー4組,3,2024年5月3日,2回佐賀4日目 (馬齢),16:00
10735,C2ー3組,4,2024年5月3日,2回佐賀4日目 (馬齢),16:35
10736,3歳ー6組,5,2024年5月3日,2回佐賀4日目 (馬齢),17:10
10737,C1ー9組,6,2024年5月3日,2回佐賀4日目 (馬齢),17:45
10738,KYUSHUDREA,7,2024年5月3日,2回佐賀4日目 (馬齢),18:20
10739,ネモフィラ賞,8,2024年5月3日,2回佐賀4日目 (別定),18:55
10740,おとめ座特選,9,2024年5月3日,2回佐賀4日目 (馬齢),19:30
10741,高千穂峰特別,10,2024年5月3日,2回佐賀4日目 (別定),20:05
10742,SAGAリベンジャー,11,2024年5月3日,2回佐賀4日目 (馬齢),20:40
10743,3歳条件未勝利,1,2024年5月2日,2回門別2日目 (馬齢),14:25
10744,3歳条件4ー2,2,2024年5月2日,2回門別2日目 (馬齢),14:55
10745,まるごと!エンタメ?,3,2024年5月2日,2回門別2日目 (馬齢),15:25
10746,3歳条件4ー2,4,2024年5月2日,2回門別2日目 (馬齢),16:00
10747,JRA認定競走フレッ,5,2024年5月2日,2回門別2日目 (馬齢),16:30
10748,3歳以上C4ー3,6,2024年5月2日,2回門別2日目 (馬齢),17:00
10749,3歳以上C4ー3,7,2024年5月2日,2回門別2日目 (馬齢),17:35
10750,橘月特別,8,2024年5月2日,2回門別2日目 (別定),18:10
10751,アザレア特別,9,2024年5月2日,2回門別2日目 (馬齢),18:45
10752,Ribbonナポリン,10,2024年5月2日,2回門別2日目 (馬齢),19:20
10753,サッポロGOLDST,11,2024年5月2日,2回門別2日目 (別定),19:55
10754,第48回北斗盃〔H3〕(重賞),12,2024年5月2日,2回門別2日目 (馬齢),20:30
10755,3歳七,1,2024年5月2日,2回船橋4日目,14:20
10756,C3三,2,2024年5月2日,2回船橋4日目,14:50
10757,3歳　561?,3,2024年5月2日,2回船橋4日目,15:20
10758,3歳二,4,2024年5月2日,2回船橋4日目,15:55
10759,びわ特別,5,2024年5月2日,2回船橋4日目,16:30
10760,550日後にココでア,6,2024年5月2日,2回船橋4日目,17:05
10761,C2七　八,7,2024年5月2日,2回船橋4日目,17:40
10762,馬い!菊池ごぼう記念,8,2024年5月2日,2回船橋4日目,18:15
10763,おうし座スプリント,9,2024年5月2日,2回船橋4日目,18:50
10764,シャクヤクスプリント,10,2024年5月2日,2回船橋4日目,19:25
10765,第38回東京湾カップ(重賞),11,2024年5月2日,2回船橋4日目 (別定),20:05
10766,鍾馗賞,12,2024年5月2日,2回船橋4日目,20:50
