20241120205011108,202411202050111,1279261544,2164429983,8,1.7,1.0,510.0,0.0,400.0,4.0,7,57.0,2:07.6,クビ,5-6-4-4,37.6
20241120205011104,202411202050111,1524353641,2788826007,4,7.7,3.0,501.0,5.0,200.0,5.0,4,56.0,2:08.0,2,6-5-6-5,38.1
20241120205011105,202411202050111,1364993160,2338922826,5,146.0,7.0,499.0,8.0,NULL,6.0,5,56.0,2:08.2,1.1/2,7-8-7-6,38.0
20241120205011106,202411202050111,1273391246,2569827835,6,216.8,8.0,532.0,-4.0,NULL,7.0,6,56.0,2:08.7,2.1/2,7-7-8-7,38.5
20241120205011101,202411202050111,1637938868,2126030495,1,523.4,9.0,508.0,2.0,NULL,8.0,1,56.0,2:10.8,大,9-9-9-9,40.4
20241120205011109,202411202050111,1599557643,2402932764,9,18.3,5.0,512.0,0.0,NULL,9.0,7,56.0,2:11.4,3,2-2-3-8,41.9
20241120205011103,202411202050111,1725705913,2591920063,3,623.5,10.0,470.0,-10.0,NULL,10.0,3,56.0,2:11.8,2,11-11-10-10,39.4
20241120205011111,202411202050111,1114766792,2442822830,11,740.4,11.0,459.0,-16.0,NULL,11.0,8,56.0,2:14.4,大,10-10-11-11,42.0
20241120205011201,202411202050112,1032497982,2442822830,1,17.5,7.0,464.0,5.0,180.0,1.0,1,54.0,0:47.8,,1-1,35.6
20241120205011211,202411202050112,1444698832,2184322826,11,6.9,5.0,515.0,1.0,72.0,2.0,8,56.0,0:48.0,3/4,2-2,35.6
20241120205011205,202411202050112,1158544987,2957222826,5,6.1,3.0,453.0,3.0,45.0,3.0,5,54.0,0:48.3,1.1/2,4-3,35.9
20241120205011210,202411202050112,1882822068,2080939340,10,4.7,2.0,482.0,-2.0,27.0,4.0,8,56.0,0:48.3,ハナ,9-8,35.1
20241120205011208,202411202050112,1974687311,2045221705,8,2.8,1.0,495.0,-2.0,18.0,5.0,7,54.0,0:48.3,クビ,3-4,35.9
20241120205011206,202411202050112,1180068656,2278925104,6,14.6,6.0,458.0,-6.0,NULL,6.0,6,54.0,0:48.5,1,5-6,36.1
20241120205011203,202411202050112,1999384849,2495023455,3,68.6,10.0,443.0,5.0,NULL,7.0,3,54.0,0:48.8,1.1/2,7-5,36.2
20241120205011202,202411202050112,1134211748,2058121496,2,6.4,4.0,442.0,7.0,NULL,8.0,2,54.0,0:48.9,1/2,6-7,36.2
20241120205011207,202411202050112,1778062277,2338921496,7,25.5,9.0,516.0,3.0,NULL,9.0,6,56.0,0:49.1,1.1/2,11-10,35.5
20241120205011204,202411202050112,1278406801,2809222826,4,161.4,11.0,486.0,4.0,NULL,10.0,4,56.0,0:49.2,クビ,8-9,36.3
20241120205011209,202411202050112,1406076546,2694824357,9,23.7,8.0,460.0,-13.0,NULL,11.0,7,54.0,0:49.4,3/4,10-11,35.7
20241120211010107,202411202110101,1128154237,2602022823,7,1.9,1.0,498.0,30.0,50.0,1.0,6,54.0,0:56.0,,1,36.2
20241120211010109,202411202110101,1237348776,2795736637,9,2.2,2.0,523.0,-14.0,17.5,2.0,7,55.0,0:57.8,9,2,37.8
20241120211010105,202411202110101,1290401222,2106933909,5,8.1,3.0,420.0,-2.0,10.0,3.0,5,52.0,0:58.1,1.1/2,4,37.6
20241120211010106,202411202110101,1977448836,2355820154,6,56.9,6.0,446.0,-3.0,7.5,4.0,5,54.0,0:58.7,3,3,38.4
20241120211010104,202411202110101,1209976792,2444921566,4,13.9,4.0,469.0,0.0,5.0,5.0,4,54.0,0:59.1,2,9,37.8
20241120211010108,202411202110101,1605038111,2859731456,8,30.4,5.0,457.0,24.0,NULL,6.0,6,54.0,0:59.1,ハナ,7,38.2
20241120211010111,202411202110101,1521608543,2103324449,11,438.4,12.0,402.0,2.0,NULL,7.0,8,54.0,0:59.3,1,5,38.7
20241120211010103,202411202110101,1973770843,2493524735,3,158.2,10.0,400.0,-8.0,NULL,8.0,3,56.0,0:59.8,2.1/2,11,38.3
20241120211010101,202411202110101,1508256853,2121334382,1,72.3,7.0,540.0,10.0,NULL,9.0,1,56.0,0:59.8,アタマ,10,38.2
20241120211010102,202411202110101,1358147534,2286519968,2,82.0,8.0,416.0,22.0,NULL,10.0,2,54.0,0:59.9,1/2,8,38.8
