1666132150,アナザーゴースト,2021,セ,藤ヶ崎一,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1485154211,マッダレーナ,2021,牝,今津博之,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1016013637,サブリエ,2021,牝,竹下太,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1618863855,ピアレイジレディ,2021,牝,櫻井今朝,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1487538326,メイクスマイル,2019,牝,井上哲,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1861157515,ホーリーウェル,2019,牝,沖田明子,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1283415495,グラスチアー,2021,牝,竹下太,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1842360386,マイネルボレロ,2017,牡,錦見勇夫,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1543339842,ミリオンジェンヌ,2021,牝,角田輝也,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1905761859,アンバサダー,2021,牡,井上哲,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1757148556,リシャールウィン,2021,牝,井上哲,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1626392873,ベゼルファセット,2021,牡,伊藤勝己,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1463202547,エイシンウクラン,2019,牝,井上哲,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1282601012,ミストーザイ,2019,牝,錦見勇夫,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1952370877,サントリーニブルー,2021,牝,櫻井今朝,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1562299115,ジャコムスビ,2021,牡,櫻井今朝,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1289132346,ソルセルリ,2021,牝,沖田明子,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1528069025,ナンゴクジャックス,2022,牡,倉地学,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1883114581,ビックコック,2022,牡,安部幸夫,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1971827466,パキラスイート,2022,牝,角田輝也,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1023900888,アーキハッカー,2022,牡,藤ヶ崎一,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1850246048,ミスレモン,2022,牝,藤ヶ崎一,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1163104720,ノリノリブリランテ,2022,牡,原口次夫,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1868400823,セイスカーレット,2022,牝,安部幸夫,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1847978605,テルケンレンシャチ,2022,牡,今津勝之,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1819310728,バウアピアーズ,2022,牡,塚田隆男,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1886685404,インカノメザメ,2022,牝,安部幸夫,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1739783409,ビシュウビシュウ,2022,牡,榎屋充,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1511876906,シャランガーナ,2019,牡,坂口義幸,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1924936047,フェアリーハイ,2020,牝,角田輝也,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1114245983,オンワードセルフ,2016,牡,宮本仁,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1851333916,タイクーンバゴ,2017,牡,竹下直人,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1807313425,リョウライライ,2020,牡,竹下直人,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1216572441,メイショウサキガケ,2019,牡,迫田清美,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1547731000,タイミングハート,2017,牡,迫田清美,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1148269844,イブシギン,2020,牡,藤ヶ崎一,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1766239516,ブルーテネーシャス,2020,牡,倉地学,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1836824469,スターライトブルー,2014,牡,井上哲,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1226166521,ソングフォーマーヤ,2019,牝,櫻井今朝,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
